Listing ID,Host ID,Number of Listings Per Host,City,Latitude,Longitude,Listing Type,Price,Minimum Nights,Availability,Number of Reviews
34318362,120804342,2,New York City,40.69503,-73.9449,Entire home/apt,203,2,364,19
34320465,234274506,1,New York City,40.68138,-73.87736,Private room,60,1,179,28
34321146,257876445,1,New York City,40.73077,-73.98322,Entire home/apt,299,4,5,22
34327434,3635302,3,New York City,40.70434,-73.9177,Private room,90,3,115,1
34329708,9811865,1,New York City,40.73033,-73.95799,Entire home/apt,265,5,4,4
34335995,16143307,1,New York City,40.72297,-73.97962,Entire home/apt,109,3,16,14
34336135,259207391,3,New York City,40.67626,-73.79809,Private room,129,1,364,6
34336896,47769520,1,New York City,40.75974,-73.83466,Private room,125,1,343,0
34337151,62014210,1,New York City,40.72155,-73.94671,Entire home/apt,500,15,87,0
34337267,29582232,4,New York City,40.64124,-73.96507,Entire home/apt,73,2,168,76
34337319,131647128,13,New York City,40.77033,-73.98521,Entire home/apt,160,30,250,2
34337805,7505535,1,New York City,40.70513,-73.901,Private room,149,1,180,0
34338806,18270302,1,New York City,40.77633,-73.95266,Private room,81,4,87,5
34339714,246887851,1,New York City,40.74184,-73.88393,Private room,41,2,37,10
34340357,4852748,8,New York City,40.80497,-73.94592,Private room,145,2,365,2
34340833,259078758,2,New York City,40.71702,-73.76761,Private room,57,1,89,6
34340887,259261655,1,New York City,40.77098,-73.91952,Entire home/apt,80,1,52,10
34343028,259282634,1,New York City,40.84752,-73.92293,Private room,125,1,180,0
34343208,34689714,5,New York City,40.76595,-73.98643,Private room,94,1,365,53
34345079,251859047,3,New York City,40.67592,-73.92341,Private room,75,2,180,3
34345206,6556741,4,New York City,40.68013,-73.95609,Private room,148,1,160,26
34345469,259307063,1,New York City,40.69745,-73.92887,Private room,76,2,126,45
34356642,259380331,1,New York City,40.83052,-73.95014,Private room,70,3,365,20
34358402,259393574,1,New York City,40.68656,-73.98842,Entire home/apt,180,2,353,33
34358866,19201987,1,New York City,40.83416,-73.94327,Private room,65,2,126,24
34361793,259229690,3,New York City,40.74494,-73.89255,Entire home/apt,100,1,66,29
34362400,234623462,1,New York City,40.75565,-73.83361,Entire home/apt,688,3,365,0
34363916,223368075,1,New York City,40.72121,-73.95601,Entire home/apt,771,5,317,13
34364713,259229690,3,New York City,40.74479,-73.89199,Entire home/apt,100,1,86,32
34365364,68869481,1,New York City,40.67152,-73.98991,Entire home/apt,150,6,22,9
34369607,178924110,2,New York City,40.81415,-73.88671,Private room,35,1,66,47
34369689,256743247,3,New York City,40.7712,-73.78189,Private room,37,2,348,51
34370526,4852748,8,New York City,40.80625,-73.94694,Private room,100,3,365,1
34370821,137358866,130,New York City,40.74341,-73.91064,Private room,18,28,365,0
34371018,85165113,3,New York City,40.6818,-73.91813,Entire home/apt,73,3,178,25
34371113,231727934,3,New York City,40.70708,-74.00992,Entire home/apt,100,7,67,3
34373985,34643568,6,New York City,40.79072,-73.93972,Private room,65,3,90,18
34374201,87020760,1,New York City,40.68291,-73.90756,Entire home/apt,100,5,163,37
34378941,76679800,2,New York City,40.74141,-73.97684,Private room,80,5,89,2
34384580,48859528,1,New York City,40.68189,-73.93799,Entire home/apt,220,3,151,3
34384911,107434423,238,New York City,40.71579,-74.00588,Entire home/apt,275,30,333,0
34385166,91263364,1,New York City,40.81662,-73.94209,Private room,115,3,67,11
34388266,35645401,1,New York City,40.71926,-73.95485,Private room,69,3,361,1
34389896,258035043,2,New York City,40.68079,-73.91893,Private room,54,1,269,126
34391119,259623647,1,New York City,40.8036,-73.95308,Private room,150,4,88,0
34392044,178924110,2,New York City,40.81258,-73.88566,Private room,45,1,68,43
34393554,149292557,17,New York City,40.75231,-73.8756,Entire home/apt,65,2,21,46
34393812,95688223,1,New York City,40.67436,-73.96704,Entire home/apt,125,30,79,19
34396219,3414140,1,New York City,40.66329,-73.98527,Entire home/apt,86,3,77,41
34397646,257035928,1,New York City,40.68426,-73.91937,Entire home/apt,120,4,310,18
34398878,221275418,2,New York City,40.67918,-73.93727,Private room,48,2,89,28
34399801,21040187,1,New York City,40.84367,-73.93728,Entire home/apt,85,30,47,3
34399874,241322481,1,New York City,40.74566,-73.99579,Entire home/apt,249,5,180,17
34400497,259694336,1,New York City,40.66899,-73.76163,Private room,50,4,39,6
34403759,50052968,4,New York City,40.68447,-73.9396,Private room,46,1,179,44
34409138,3244298,2,New York City,40.79248,-73.94059,Entire home/apt,102,2,35,2
34410542,253448038,2,New York City,40.7561,-73.99097,Entire home/apt,150,4,150,65
34415309,816014,1,New York City,40.78032,-73.97812,Private room,53,14,81,2
34415817,241454071,3,New York City,40.81892,-73.8859,Private room,50,3,66,35
34415992,4834868,1,New York City,40.66632,-73.98416,Entire home/apt,155,3,56,15
34416046,212171922,2,New York City,40.68623,-73.92231,Private room,50,1,363,12
34419439,189421403,3,New York City,40.70499,-73.90895,Entire home/apt,127,2,90,7
34419562,259826953,1,New York City,40.71741,-73.95691,Private room,48,4,155,8
34420574,259838485,1,New York City,40.83792,-73.85526,Entire home/apt,86,1,89,42
34420814,219727469,3,New York City,40.67903,-73.91037,Private room,50,1,81,22
34421507,259846443,1,New York City,40.76127,-73.98579,Private room,118,2,90,50
34422468,7633037,1,New York City,40.73731,-74.00929,Entire home/apt,140,25,154,1
34427740,48978249,2,New York City,40.75549,-73.82243,Shared room,200,1,89,0
34433240,193835968,4,New York City,40.89338,-73.84785,Entire home/apt,502,1,270,27
34435772,28640853,1,New York City,40.76652,-73.87289,Private room,90,1,363,1
34438914,6761119,1,New York City,40.69122,-73.93114,Entire home/apt,60,10,65,0
34439212,4056392,1,New York City,40.73563,-73.99846,Entire home/apt,500,5,167,5
34441659,210800523,1,New York City,40.68102,-73.91039,Private room,50,4,364,0
34443679,260009677,1,New York City,40.69242,-73.79673,Entire home/apt,130,2,249,36
34444336,174785358,7,New York City,40.80893,-73.93111,Shared room,25,1,57,18
34444541,210008453,1,New York City,40.63854,-74.13879,Entire home/apt,76,1,7,4
34448753,116874533,2,New York City,40.81454,-73.94424,Private room,55,2,363,23
34449879,20810804,1,New York City,40.77922,-73.90752,Private room,35,85,365,0
34453822,260191397,10,New York City,40.75643,-73.98647,Hotel room,254,1,242,98
34453823,260191397,10,New York City,40.75643,-73.98647,Hotel room,754,1,245,0
34453824,260191397,10,New York City,40.75643,-73.98647,Hotel room,704,1,289,0
34453826,260191397,10,New York City,40.75643,-73.98647,Hotel room,292,1,317,2
34453828,260191397,10,New York City,40.75643,-73.98647,Hotel room,264,1,294,54
34453829,260191397,10,New York City,40.75643,-73.98647,Hotel room,284,1,295,7
34453830,260191397,10,New York City,40.75643,-73.98647,Hotel room,314,1,315,0
34462649,176899233,2,New York City,40.64196,-73.97088,Shared room,45,2,13,1
34464505,8033432,4,New York City,40.75768,-73.99044,Private room,69,2,179,43
34465119,6167891,1,New York City,40.70171,-73.94547,Entire home/apt,130,3,28,35
34467399,27493716,2,New York City,40.64836,-74.00076,Private room,60,14,90,11
34468721,259776956,5,New York City,40.63031,-73.89618,Entire home/apt,277,1,363,38
34470350,26058259,1,New York City,40.71549,-74.01112,Entire home/apt,150,3,167,9
34470949,255234351,4,New York City,40.74129,-74.00457,Hotel room,233,1,59,2
34470950,255234351,4,New York City,40.74052,-74.0031,Hotel room,298,1,59,0
34470953,255234351,4,New York City,40.73968,-74.00455,Hotel room,362,1,59,0
34470954,255234351,4,New York City,40.74006,-74.00248,Hotel room,255,1,59,4
34471524,159014432,1,New York City,40.71422,-73.9896,Entire home/apt,747,1,219,8
34471928,155098864,1,New York City,40.7317,-73.98664,Private room,499,4,89,1
34472646,260209224,2,New York City,40.75015,-73.86899,Entire home/apt,142,30,69,25
34473821,79461666,2,New York City,40.76421,-73.99132,Entire home/apt,250,4,59,9
34477538,50364039,3,New York City,40.71815,-73.96412,Entire home/apt,140,3,340,35
34478107,109847539,3,New York City,40.76183,-73.94893,Entire home/apt,300,3,270,3
34478311,3250169,1,New York City,40.68102,-73.99418,Private room,99,2,158,23
34478718,257642062,1,New York City,40.76094,-73.97318,Entire home/apt,699,5,67,36
34478719,52796837,1,New York City,40.81396,-73.94488,Entire home/apt,170,5,67,37
34481828,46574899,1,New York City,40.69681,-73.93601,Entire home/apt,150,2,178,2
34483343,260425153,15,New York City,40.76509,-73.97525,Hotel room,286,1,364,8
34483424,260425153,15,New York City,40.76507,-73.97529,Hotel room,317,1,330,1
34483425,260425153,15,New York City,40.76508,-73.97529,Hotel room,277,1,365,3
34483426,260425153,15,New York City,40.76509,-73.97528,Hotel room,312,1,281,2
34483427,260425153,15,New York City,40.76508,-73.97526,Hotel room,366,1,364,8
34483430,260425153,15,New York City,40.76509,-73.97527,Hotel room,343,1,362,3
34483431,260425153,15,New York City,40.76508,-73.97527,Hotel room,291,1,281,13
34483432,260425153,15,New York City,40.76511,-73.97527,Hotel room,317,1,364,2
34483433,260425153,15,New York City,40.76511,-73.97527,Hotel room,296,1,290,1
34483434,260425153,15,New York City,40.76509,-73.97526,Hotel room,376,1,271,1
34483436,260425153,15,New York City,40.7651,-73.97533,Hotel room,323,1,281,1
34483439,260425153,15,New York City,40.76506,-73.97528,Hotel room,329,1,274,1
34483440,260425153,15,New York City,40.7651,-73.9753,Hotel room,349,1,363,1
34483441,260425153,15,New York City,40.76509,-73.97526,Hotel room,366,1,345,2
34483443,260425153,15,New York City,40.76508,-73.97526,Hotel room,323,1,250,1
34485281,260861596,7,New York City,40.72276,-74.00478,Hotel room,446,1,215,0
34485282,260861596,7,New York City,40.72281,-74.00475,Hotel room,406,1,215,1
34485283,260861596,7,New York City,40.72279,-74.00473,Hotel room,386,1,215,3
34485284,260861596,7,New York City,40.72277,-74.00471,Hotel room,366,1,215,0
34485285,260861596,7,New York City,40.72279,-74.00475,Hotel room,346,1,215,14
34485286,260861596,7,New York City,40.72277,-74.0048,Hotel room,896,1,213,1
34485289,260861596,7,New York City,40.72278,-74.00482,Hotel room,466,1,215,4
34485317,261761719,8,New York City,40.76451,-73.9836,Private room,238,1,97,13
34485693,261761719,8,New York City,40.76451,-73.9836,Private room,455,1,2,0
34485694,261761719,8,New York City,40.76451,-73.9836,Private room,272,1,97,2
34485696,261761719,8,New York City,40.76451,-73.9836,Private room,272,1,2,0
34485697,261761719,8,New York City,40.76451,-73.9836,Private room,364,1,97,0
34485698,261761719,8,New York City,40.76451,-73.9836,Private room,255,1,97,16
34485699,261761719,8,New York City,40.76451,-73.9836,Private room,314,1,97,2
34485702,261761719,8,New York City,40.76451,-73.9836,Private room,255,1,97,0
34485737,261632622,9,New York City,40.75547,-73.98457,Hotel room,1029,1,276,0
34485738,261632622,9,New York City,40.75547,-73.98457,Hotel room,2229,1,269,0
34485739,261632622,9,New York City,40.75547,-73.98457,Hotel room,409,1,276,0
34485740,261632622,9,New York City,40.75547,-73.98457,Hotel room,1229,1,275,0
34485741,261632622,9,New York City,40.75547,-73.98457,Hotel room,349,1,276,3
34485742,261632622,9,New York City,40.75547,-73.98457,Hotel room,229,1,276,89
34485745,261632622,9,New York City,40.75547,-73.98457,Hotel room,269,1,276,4
34485746,261632622,9,New York City,40.75547,-73.98457,Hotel room,309,1,276,2
34485747,261632622,9,New York City,40.75547,-73.98457,Hotel room,309,1,273,0
34486925,261761196,8,New York City,40.76462,-73.98319,Private room,68,1,206,5
34487108,261761196,8,New York City,40.76462,-73.98319,Private room,121,1,208,0
34487247,261761196,8,New York City,40.76462,-73.98319,Private room,121,1,208,2
34487373,261761196,8,New York City,40.76462,-73.98319,Private room,106,1,206,0
34487491,261761196,8,New York City,40.76462,-73.98319,Private room,121,1,206,16
34489385,260639745,15,New York City,40.76211,-73.98276,Hotel room,140,1,309,101
34489715,260639745,15,New York City,40.76211,-73.98276,Hotel room,180,1,283,69
34489717,260639745,15,New York City,40.76211,-73.98276,Hotel room,170,1,155,0
34489718,260639745,15,New York City,40.76209,-73.98504,Hotel room,160,1,160,1
34489721,260639745,15,New York City,40.76211,-73.98276,Hotel room,190,1,164,1
34489723,260639745,15,New York City,40.76211,-73.98276,Hotel room,220,1,160,1
34489725,260639745,15,New York City,40.76211,-73.98276,Hotel room,180,1,155,5
34489727,260639745,15,New York City,40.76211,-73.98276,Hotel room,240,1,239,4
34489729,260639745,15,New York City,40.76211,-73.98276,Hotel room,290,1,151,0
34490350,260618374,13,New York City,40.75544,-73.98837,Hotel room,417,1,364,1
34490351,260618374,13,New York City,40.75544,-73.98837,Hotel room,257,1,359,4
34490353,260618374,13,New York City,40.75544,-73.98837,Hotel room,391,1,362,0
34490354,260618374,13,New York City,40.75544,-73.98837,Hotel room,319,1,362,1
34490356,260618374,13,New York City,40.75544,-73.98837,Hotel room,461,1,345,1
34490357,260618374,13,New York City,40.75544,-73.98837,Hotel room,351,1,362,0
34490359,260618374,13,New York City,40.75544,-73.98837,Hotel room,977,1,341,2
34490360,260618374,13,New York City,40.75544,-73.98837,Hotel room,462,1,364,0
34490361,260618374,13,New York City,40.75544,-73.98837,Hotel room,317,1,364,1
34490362,260618374,13,New York City,40.75544,-73.98837,Hotel room,462,1,158,0
34490363,260618374,13,New York City,40.75544,-73.98837,Hotel room,317,1,364,3
34490364,260618374,13,New York City,40.75544,-73.98837,Hotel room,357,1,364,0
34490368,260618374,13,New York City,40.75544,-73.98837,Hotel room,817,1,357,1
34490371,260639745,15,New York City,40.76211,-73.98276,Hotel room,315,1,155,1
34490373,260639745,15,New York City,40.76211,-73.98276,Hotel room,1140,1,157,0
34490375,260639745,15,New York City,40.76211,-73.98276,Hotel room,315,1,155,1
34490376,260639745,15,New York City,40.76211,-73.98276,Hotel room,140,1,161,21
34490377,260639745,15,New York City,40.76211,-73.98276,Hotel room,140,1,155,26
34490379,260639745,15,New York City,40.76211,-73.98276,Hotel room,290,1,155,7
34491611,261750091,7,New York City,40.76157,-73.98257,Hotel room,281,1,123,8
34491852,261750091,7,New York City,40.76157,-73.98257,Hotel room,356,1,123,2
34491871,261750091,7,New York City,40.76157,-73.98257,Hotel room,394,1,123,1
34491883,261750091,7,New York City,40.76157,-73.98257,Hotel room,296,1,123,13
34491885,261750091,7,New York City,40.76157,-73.98257,Hotel room,337,1,2,0
34491916,261750091,7,New York City,40.76157,-73.98257,Hotel room,469,1,123,1
34491918,261750091,7,New York City,40.76157,-73.98257,Hotel room,281,1,120,1
34493247,257396181,1,New York City,40.76547,-73.97952,Entire home/apt,150,30,365,3
34493353,28371926,2,New York City,40.70973,-73.94521,Entire home/apt,80,6,29,31
34495013,66266373,1,New York City,40.72709,-73.98582,Entire home/apt,120,1,20,44
34498360,26413356,1,New York City,40.75562,-73.99459,Entire home/apt,150,36,358,0
34498925,7087084,1,New York City,40.86003,-73.89314,Private room,55,1,312,7
34499063,149292557,17,New York City,40.75246,-73.87505,Entire home/apt,65,2,84,51
34499697,3512437,1,New York City,40.71348,-73.99052,Entire home/apt,200,20,67,0
34500805,67225972,1,New York City,40.77872,-73.94958,Private room,100,1,22,2
34501332,74514078,1,New York City,40.8362,-73.94063,Private room,50,3,180,13
34501725,16903474,1,New York City,40.74894,-73.99466,Entire home/apt,225,60,357,2
34501781,37044378,2,New York City,40.82586,-73.9518,Private room,50,1,89,2
34508183,214187963,2,New York City,40.73011,-74.0048,Entire home/apt,245,30,258,2
34508939,5889721,2,New York City,40.6347,-74.02268,Private room,61,1,180,44
34510977,831185,2,New York City,40.67958,-73.96227,Entire home/apt,375,5,364,7
34511326,236572440,14,New York City,40.75535,-73.96469,Entire home/apt,383,30,319,2
34511422,236572440,14,New York City,40.75697,-73.96312,Entire home/apt,390,30,365,1
34511584,65388010,8,New York City,40.76261,-73.9768,Entire home/apt,578,30,248,0
34515538,141426597,4,New York City,40.85762,-73.93175,Private room,115,3,356,6
34515896,260609528,8,New York City,40.70565,-74.01746,Hotel room,590,1,364,0
34516167,141426597,4,New York City,40.85768,-73.93247,Private room,105,10,60,9
34516181,260609528,8,New York City,40.70565,-74.01746,Hotel room,406,1,363,2
34516182,260609528,8,New York City,40.70565,-74.01746,Hotel room,1290,1,364,0
34516185,260609528,8,New York City,40.70565,-74.01746,Hotel room,890,1,364,0
34516186,260609528,8,New York City,40.70565,-74.01746,Hotel room,379,1,364,1
34516187,260609528,8,New York City,40.70565,-74.01746,Hotel room,346,1,363,3
34516188,260609528,8,New York City,40.70565,-74.01746,Hotel room,690,1,361,2
